gene_id,base_mean_normalized_count,count_log2fc,SYMBOL,GENENAME,nasa_log2fc,absolute_count_log2fc,contrast
ENSMUSG00000044518,12.253313961992149,-5.344575309588149,Foxe3,forkhead box E3,-2.67104823954361,5.344575309588149,OSD-255 flight versus ground
ENSMUSG00000033196,42.97809107752405,-5.335940017319526,Myh2,"myosin, heavy polypeptide 2, skeletal muscle, adult",-0.799660814024874,5.335940017319526,OSD-255 flight versus ground
ENSMUSG00000020908,66.98367064997423,-5.288049284360003,Myh3,"myosin, heavy polypeptide 3, skeletal muscle, embryonic",0.0362405868546129,5.288049284360003,OSD-255 flight versus ground
ENSMUSG00000092009,36.43102654007008,-5.1000214885090145,Myh15,"myosin, heavy chain 15",-1.01773215989806,5.1000214885090145,OSD-255 flight versus ground
ENSMUSG00000018893,29.739354470720915,-4.719361245870796,Mb,myoglobin,0.0893634636916594,4.719361245870796,OSD-255 flight versus ground
ENSMUSG00000056328,52.27339411950441,-4.6752127998161335,Myh1,"myosin, heavy polypeptide 1, skeletal muscle, adult",0.983725478441478,4.6752127998161335,OSD-255 flight versus ground
ENSMUSG00000061816,38.7640752769677,-4.533696310966104,Myl1,"myosin, light polypeptide 1",0.490338226170054,4.533696310966104,OSD-255 flight versus ground
ENSMUSG00000031097,16.29030642825662,-4.287297463483089,Tnni2,"troponin I, skeletal, fast 2",-0.777227341142528,4.287297463483089,OSD-255 flight versus ground
ENSMUSG00000061723,39.09767191059238,-4.249325067926835,Tnnt3,"troponin T3, skeletal, fast",0.9580187011907,4.249325067926835,OSD-255 flight versus ground
ENSMUSG00000020061,25.952960813695665,-4.091445548841448,Mybpc1,"myosin binding protein C, slow-type",0.928249205286823,4.091445548841448,OSD-255 flight versus ground
ENSMUSG00000049908,110.5099851917274,-4.045380755779378,Gja8,"gap junction protein, alpha 8",-0.893728444497083,4.045380755779378,OSD-255 flight versus ground
ENSMUSG00000038541,15.531029548321909,-3.915953487958929,Srd5a2,steroid 5 alpha-reductase 2,-0.825649533807933,3.915953487958929,OSD-255 flight versus ground
ENSMUSG00000048582,29.25907535379383,-3.6763747470930954,Gja3,"gap junction protein, alpha 3",-1.23735598104085,3.6763747470930954,OSD-255 flight versus ground
ENSMUSG00000017300,19.045905772444954,-3.5276567845542015,Tnnc2,"troponin C2, fast",0.25913851102846,3.5276567845542015,OSD-255 flight versus ground
ENSMUSG00000025389,233.2778484129064,-3.470575067705181,Mip,major intrinsic protein of lens fiber,-0.802476313857114,3.470575067705181,OSD-255 flight versus ground
ENSMUSG00000027022,22.417745887052664,-3.4615043386514914,Xirp2|Gm1322,xin actin-binding repeat containing 2|predicted gene 1322,1.24716125105555,3.4615043386514914,OSD-255 flight versus ground
ENSMUSG00000117987,15.56152819264,-3.1120967863290954,,,,3.1120967863290954,OSD-255 flight versus ground
ENSMUSG00000024041,4742.961818476525,-2.9824590727635534,Cryaa,"crystallin, alpha A",-1.02619741774262,2.9824590727635534,OSD-255 flight versus ground
ENSMUSG00000028871,10.061725530759178,-2.9594370713742677,Rspo1,R-spondin 1,0.335552797676261,2.9594370713742677,OSD-255 flight versus ground
ENSMUSG00000030730,74.21593295616873,-2.9477386736541864,Atp2a1,"ATPase, Ca++ transporting, cardiac muscle, fast twitch 1",1.16781498852174,2.9477386736541864,OSD-255 flight versus ground
ENSMUSG00000030399,22.550866818802714,-2.766733668643005,Ckm,"creatine kinase, muscle",0.0963687989247894,2.766733668643005,OSD-255 flight versus ground
ENSMUSG00000006546,512.7783076396285,-2.749667009314026,Cryba2,"crystallin, beta A2",-1.17581321553305,2.749667009314026,OSD-255 flight versus ground
ENSMUSG00000049134,13.860701073811379,-2.7106224317447536,Nrap,nebulin-related anchoring protein,-0.426182251172556,2.7106224317447536,OSD-255 flight versus ground
ENSMUSG00000029352,252.44472213861295,-2.5840912282181976,Crybb3,"crystallin, beta B3",-0.416579354008794,2.5840912282181976,OSD-255 flight versus ground
ENSMUSG00000022382,28.964577771979755,-2.580055614999785,Wnt7b,"wingless-type MMTV integration site family, member 7B",-0.149558741274214,2.580055614999785,OSD-255 flight versus ground
ENSMUSG00000031972,36.86664136344799,-2.5586073152982087,Acta1,"actin alpha 1, skeletal muscle",0.551749563075308,2.5586073152982087,OSD-255 flight versus ground
ENSMUSG00000042240,1955.3886605306707,-2.516687578522337,Crybb2,"crystallin, beta B2",-1.24327398786122,2.516687578522337,OSD-255 flight versus ground
ENSMUSG00000033501,702.9161209860454,-2.4951481541436316,Crygs,"crystallin, gamma S",-1.25094988690273,2.4951481541436316,OSD-255 flight versus ground
ENSMUSG00000000724,1307.8925373845532,-2.4890746327559654,Cryba1,"crystallin, beta A1",-1.0194810785773,2.4890746327559654,OSD-255 flight versus ground
ENSMUSG00000032060,2493.433937061897,-2.430568197961888,Cryab,"crystallin, alpha B",0.006636045003227,2.430568197961888,OSD-255 flight versus ground
ENSMUSG00000036586,49.802011641987505,-2.4302112040364587,Grifin,galectin-related inter-fiber protein,-0.0049591304521318,2.4302112040364587,OSD-255 flight versus ground
ENSMUSG00000029343,247.30225275725468,-2.3934366634992914,Crybb1,"crystallin, beta B1",-0.201186528471556,2.3934366634992914,OSD-255 flight versus ground
ENSMUSG00000051747,357.20385015397375,-2.2954010936766656,Ttn,titin,-0.795371871579543,2.2954010936766656,OSD-255 flight versus ground
ENSMUSG00000005397,119.1199358474074,-2.284059367602046,Nid1,nidogen 1,-0.0101825500905781,2.284059367602046,OSD-255 flight versus ground
ENSMUSG00000057003,80.29542225773598,-2.282161311746627,Myh4,"myosin, heavy polypeptide 4, skeletal muscle",1.4642173313108,2.282161311746627,OSD-255 flight versus ground
ENSMUSG00000066975,292.7011629798413,-2.2746937262485947,Cryba4,"crystallin, beta A4",-0.20245630481616,2.2746937262485947,OSD-255 flight versus ground
ENSMUSG00000022596,23.01584013445268,2.2165419555077435,Slurp1,secreted Ly6/Plaur domain containing 1,-2.7006285687203,2.2165419555077435,OSD-255 flight versus ground
ENSMUSG00000017607,10.775340099852167,2.205739183037521,Tns4,tensin 4,0.454114150064429,2.205739183037521,OSD-255 flight versus ground
ENSMUSG00000026950,84.11846975316969,-2.1692558545982705,Neb,nebulin,-0.344064426990074,2.1692558545982705,OSD-255 flight versus ground
ENSMUSG00000047935,11.425564298984568,-2.130948376229473,,,-0.29698010528476,2.130948376229473,OSD-255 flight versus ground
ENSMUSG00000020912,447.26645247644416,2.0633131739649846,Krt12,keratin 12,-0.245814532090179,2.0633131739649846,OSD-255 flight versus ground
ENSMUSG00000072845,18.09816712986435,1.9991899972411273,Tmprss11a,"transmembrane protease, serine 11a",0.0662597377231586,1.9991899972411273,OSD-255 flight versus ground
ENSMUSG00000020475,12.323570265631453,-1.881952649476163,Pgam2,phosphoglycerate mutase 2,-0.225713870101366,1.881952649476163,OSD-255 flight versus ground
ENSMUSG00000059898,21.01877974995626,1.8407265396830566,Dsc3,desmocollin 3,-0.289312429516442,1.8407265396830566,OSD-255 flight versus ground
ENSMUSG00000048126,37.58437278814456,-1.7731804224693066,Col6a3,"collagen, type VI, alpha 3",-1.25580327377836,1.7731804224693066,OSD-255 flight versus ground
ENSMUSG00000054252,13.053283629763712,-1.7497746399337755,Fgfr3,fibroblast growth factor receptor 3,-1.16418920214813,1.7497746399337755,OSD-255 flight versus ground
ENSMUSG00000052374,13.215226711832523,-1.7317801430657966,Actn2,actinin alpha 2,0.648832977722861,1.7317801430657966,OSD-255 flight versus ground
ENSMUSG00000086262,25.24207331400394,-1.7269803826619003,A930031H19Rik,RIKEN cDNA A930031H19 gene,-2.06384268622042,1.7269803826619003,OSD-255 flight versus ground
ENSMUSG00000032013,27.453130187538974,1.7053073263434264,Trim29,tripartite motif-containing 29,0.0329098818471198,1.7053073263434264,OSD-255 flight versus ground
ENSMUSG00000007877,10.098106077349957,-1.6275269724927472,Tcap,titin-cap,-0.278556533781543,1.6275269724927472,OSD-255 flight versus ground
ENSMUSG00000078949,32.25060609979097,-1.624542974030027,R3hdml,R3H domain containing-like,0.224835596411503,1.624542974030027,OSD-255 flight versus ground
ENSMUSG00000032068,20.779166903696648,1.614557654745064,Plet1,placenta expressed transcript 1,0.681512038263807,1.614557654745064,OSD-255 flight versus ground
ENSMUSG00000061527,342.895149759899,1.579435295447696,Krt5,keratin 5,-1.17129151115164,1.579435295447696,OSD-255 flight versus ground
ENSMUSG00000069441,20.198721994796536,1.5670684552432652,Dsg1a,desmoglein 1 alpha,-0.946817254150531,1.5670684552432652,OSD-255 flight versus ground
ENSMUSG00000021950,20.741436293086725,1.5663852955587072,Anxa8,annexin A8,1.73675001513913,1.5663852955587072,OSD-255 flight versus ground
ENSMUSG00000086587,10.69237558576823,-1.5645115025677525,Gm11837,predicted gene 11837,-0.478156988047915,1.5645115025677525,OSD-255 flight versus ground
ENSMUSG00000022595,30.77047125164089,1.5547979810296984,Lypd2,Ly6/Plaur domain containing 2,0.080615065120999,1.5547979810296984,OSD-255 flight versus ground
ENSMUSG00000025498,207.01005020156754,1.5499746745226766,Irf7,interferon regulatory factor 7,1.41793271186542,1.5499746745226766,OSD-255 flight versus ground
ENSMUSG00000031502,593.8314797436718,-1.5450025579300266,Col4a1,"collagen, type IV, alpha 1",-0.246971497622446,1.5450025579300266,OSD-255 flight versus ground
ENSMUSG00000054889,153.09311010359133,1.5177884762637521,Dsp,desmoplakin,-0.359618949174419,1.5177884762637521,OSD-255 flight versus ground
ENSMUSG00000032556,56.0190492628254,-1.512065923011062,Bfsp2,"beaded filament structural protein 2, phakinin",-1.66865907525446,1.512065923011062,OSD-255 flight versus ground
ENSMUSG00000025488,15.168848886742339,-1.4814183454757468,Cox8b,cytochrome c oxidase subunit 8B,-1.50726724697176,1.4814183454757468,OSD-255 flight versus ground
ENSMUSG00000074207,27.584548076002143,1.4597628406090761,Adh1,alcohol dehydrogenase 1 (class I),-0.953275904086799,1.4597628406090761,OSD-255 flight versus ground
ENSMUSG00000047139,185.71657081072212,-1.4205177435270953,Cd24a,CD24a antigen,-0.140648818364954,1.4205177435270953,OSD-255 flight versus ground
ENSMUSG00000025064,69.35618545289631,1.418491498999173,Col17a1,"collagen, type XVII, alpha 1",-0.40317442359471,1.418491498999173,OSD-255 flight versus ground
ENSMUSG00000055301,22.78609962706168,1.3866454192955635,Adh7,"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide",-1.28569999225203,1.3866454192955635,OSD-255 flight versus ground
ENSMUSG00000036256,381.3735001739359,-1.381131178615737,Igfbp7,insulin-like growth factor binding protein 7,-0.0235637892638455,1.381131178615737,OSD-255 flight versus ground
ENSMUSG00000038239,14.866895947350542,-1.3550038771189745,Hrc,histidine rich calcium binding protein,0.557672881721859,1.3550038771189745,OSD-255 flight versus ground
ENSMUSG00000036357,13.985224101490246,1.302905868067676,Gpr101,G protein-coupled receptor 101,1.38393791482876,1.302905868067676,OSD-255 flight versus ground
ENSMUSG00000028763,182.0950980059967,-1.2926912983103063,Hspg2,perlecan (heparan sulfate proteoglycan 2),-1.12895642890483,1.2926912983103063,OSD-255 flight versus ground
ENSMUSG00000035493,39.35807497222366,1.278151847656716,Tgfbi,"transforming growth factor, beta induced",-0.799508261202692,1.278151847656716,OSD-255 flight versus ground
ENSMUSG00000107997,11.342936439322337,1.2666437481417216,,,1.49064559140534,1.2666437481417216,OSD-255 flight versus ground
ENSMUSG00000042717,10.48547858067915,-1.265108295410765,Ppp1r3a,"protein phosphatase 1, regulatory subunit 3A",-1.31928439007662,1.265108295410765,OSD-255 flight versus ground
ENSMUSG00000022686,25.917652782028316,-1.2336496377808264,B3gnt5,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5",-1.53292151602247,1.2336496377808264,OSD-255 flight versus ground
ENSMUSG00000019102,272.12633775771945,1.2241578289694386,Aldh3a1,"aldehyde dehydrogenase family 3, subfamily A1",-2.29469394981549,1.2241578289694386,OSD-255 flight versus ground
ENSMUSG00000027420,102.69948307116826,-1.2161784248264231,Bfsp1,"beaded filament structural protein 1, in lens-CP94",-1.18530716794404,1.2161784248264231,OSD-255 flight versus ground
ENSMUSG00000026208,18.33396663013499,-1.2132109717982016,Des,desmin,0.715073651510219,1.2132109717982016,OSD-255 flight versus ground
ENSMUSG00000031548,134.03176152253798,-1.2116698509488324,Sfrp1,secreted frizzled-related protein 1,-1.23413114551045,1.2116698509488324,OSD-255 flight versus ground
ENSMUSG00000006143,38.29782306074024,1.1965367581502084,Upk3bl,uroplakin 3B-like,-0.156320386774205,1.1965367581502084,OSD-255 flight versus ground
ENSMUSG00000112095,11.674516010288077,-1.1941559054211928,Sros1,non-coding RNA suppressor of Stat1,-1.48283661083646,1.1941559054211928,OSD-255 flight versus ground
ENSMUSG00000039238,11.85090017971965,1.1814192770269156,Zfp750,zinc finger protein 750,1.09348212690668,1.1814192770269156,OSD-255 flight versus ground
ENSMUSG00000047786,31.25040893092143,-1.17468167396587,Lix1,limb and CNS expressed 1,0.120460322943888,1.17468167396587,OSD-255 flight versus ground
ENSMUSG00000053398,49.09380438046169,-1.1598587251333643,Phgdh,3-phosphoglycerate dehydrogenase,-0.767457872975654,1.1598587251333643,OSD-255 flight versus ground
ENSMUSG00000034382,64.47014664089303,1.1368946176241888,AI661453,expressed sequence AI661453,-0.447123294211944,1.1368946176241888,OSD-255 flight versus ground
ENSMUSG00000028378,15.074353452695116,1.1338816890747003,Ptgr1,prostaglandin reductase 1,-0.457885591958407,1.1338816890747003,OSD-255 flight versus ground
ENSMUSG00000063130,83.93026208485048,1.1315326498537983,Calml3,calmodulin-like 3,0.253087362443619,1.1315326498537983,OSD-255 flight versus ground
ENSMUSG00000028464,53.06891379310069,-1.1246081368172796,Tpm2,"tropomyosin 2, beta",0.793401590978507,1.1246081368172796,OSD-255 flight versus ground
ENSMUSG00000024076,95.45506952942786,-1.1179308980255045,Vit,vitrin,-0.165285372029007,1.1179308980255045,OSD-255 flight versus ground
ENSMUSG00000058354,26.85815013524379,1.108045930591983,Krt6a,keratin 6A,-0.728078948366418,1.108045930591983,OSD-255 flight versus ground
ENSMUSG00000030592,32.95350223561081,-1.1069789404048083,Ryr1,"ryanodine receptor 1, skeletal muscle",-0.823682221986639,1.1069789404048083,OSD-255 flight versus ground
ENSMUSG00000118467,10.010452633110905,1.103320963764437,,,1.3415164493021,1.103320963764437,OSD-255 flight versus ground
ENSMUSG00000044350,11.823772111860533,-1.0942513244579466,Lacc1,laccase domain containing 1,-0.375119920418165,1.0942513244579466,OSD-255 flight versus ground
ENSMUSG00000056632,13.287154193986375,1.0922641260266894,Dsg3,desmoglein 3,-2.05114049759789,1.0922641260266894,OSD-255 flight versus ground
ENSMUSG00000022510,18.942352671818284,1.0918821485569472,Trp63,transformation related protein 63,0.324529625887806,1.0918821485569472,OSD-255 flight versus ground
ENSMUSG00000049649,15.524091389826044,-1.0813589655152906,Gpr3,G-protein coupled receptor 3,-1.09734368695867,1.0813589655152906,OSD-255 flight versus ground
ENSMUSG00000034282,93.29990618575042,1.0804367289628225,Evpl,envoplakin,-0.0005457071090134,1.0804367289628225,OSD-255 flight versus ground
ENSMUSG00000070392,19.668593058075363,1.0791526285917183,,,0.414827552349249,1.0791526285917183,OSD-255 flight versus ground
ENSMUSG00000056427,17.849060260143787,-1.0781511713012348,Slit3,slit guidance ligand 3,-0.0815554528830764,1.0781511713012348,OSD-255 flight versus ground
ENSMUSG00000113366,13.219419782837516,1.0621112875980074,,,1.08886885680837,1.0621112875980074,OSD-255 flight versus ground
ENSMUSG00000108726,11.93785106976275,-1.0375418660869,,,-1.62247485278627,1.0375418660869,OSD-255 flight versus ground
ENSMUSG00000067996,457.0615241768592,8.334673086587042,Bpifb9b,"BPI fold containing family B, member 9B",8.8099795445115,8.334673086587042,OSD-758 uG versus ground
ENSMUSG00000069044,120.39725082420495,-7.965863572133221,Usp9y,"ubiquitin specific peptidase 9, Y chromosome",-0.623539152137092,7.965863572133221,OSD-758 uG versus ground
ENSMUSG00000067998,148.40397835419284,7.559464955969538,Bpifb9a,"BPI fold containing family B, member 9A",7.40666674043412,7.559464955969538,OSD-758 uG versus ground
ENSMUSG00000068008,26.181949122019265,7.484116004145873,Bpifb3,"BPI fold containing family B, member 3",23.1924187236308,7.484116004145873,OSD-758 uG versus ground
ENSMUSG00000020908,963.6073552919443,7.388784975398027,Myh3,"myosin, heavy polypeptide 3, skeletal muscle, embryonic",8.68532939801558,7.388784975398027,OSD-758 uG versus ground
ENSMUSG00002075501,83.0063750512719,-7.29595791687454,,,,7.29595791687454,OSD-758 uG versus ground
ENSMUSG00000118751,133.0189493916512,-6.991451802098991,Gm22634|Gm23804|Gm26444,"predicted gene, 22634|predicted gene, 23804|predicted gene, 26444",0.254341072208017,6.991451802098991,OSD-758 uG versus ground
ENSMUSG00000054986,22.633497425508157,6.415257632714723,Sec14l3,SEC14-like lipid binding 3,6.77767750079913,6.415257632714723,OSD-758 uG versus ground
ENSMUSG00000049685,11.595960372883834,6.319266222415265,Cyp2g1,"cytochrome P450, family 2, subfamily g, polypeptide 1",22.1626967361624,6.319266222415265,OSD-758 uG versus ground
ENSMUSG00000052217,75.79587721485039,-6.089588578227802,,,,6.089588578227802,OSD-758 uG versus ground
ENSMUSG00000032517,645.1568714112245,-6.043860495463738,Mobp,myelin-associated oligodendrocytic basic protein,-3.49547514458568,6.043860495463738,OSD-758 uG versus ground
ENSMUSG00000092009,232.63164705578248,6.019472209207312,Myh15,"myosin, heavy chain 15",6.4335547145621,6.019472209207312,OSD-758 uG versus ground
ENSMUSG00000055775,119.65541145857355,5.830121281033351,Myh8,"myosin, heavy polypeptide 8, skeletal muscle, perinatal",7.29212990867412,5.830121281033351,OSD-758 uG versus ground
ENSMUSG00000033196,664.2740931030628,5.805828611481114,Myh2,"myosin, heavy polypeptide 2, skeletal muscle, adult",7.52439222401762,5.805828611481114,OSD-758 uG versus ground
ENSMUSG00000050063,50.30212501946826,-5.777069249429438,Klk6,kallikrein related-peptidase 6,-4.80577120743821,5.777069249429438,OSD-758 uG versus ground
ENSMUSG00002075524,87.35928707995677,-5.345104200999466,,,,5.345104200999466,OSD-758 uG versus ground
ENSMUSG00000076439,58.63579965244396,-5.25223486918366,Mog,myelin oligodendrocyte glycoprotein,-4.48460280440363,5.25223486918366,OSD-758 uG versus ground
ENSMUSG00000042045,17.275608206106476,5.145311110199476,Sln,sarcolipin,5.71328469767234,5.145311110199476,OSD-758 uG versus ground
ENSMUSG00000028116,40.55965833140081,5.0902115901628155,Myoz2,myozenin 2,5.40934222231506,5.0902115901628155,OSD-758 uG versus ground
ENSMUSG00000049173,37.8681598661882,5.0249652155939915,Myoz3,myozenin 3,5.33290775167661,5.0249652155939915,OSD-758 uG versus ground
ENSMUSG00000029683,60.644532765785016,5.00729090034986,Lmod2,leiomodin 2 (cardiac),5.194261638797,5.00729090034986,OSD-758 uG versus ground
ENSMUSG00000061816,764.4281597139376,4.98112549111576,Myl1,"myosin, light polypeptide 1",6.34628104836874,4.98112549111576,OSD-758 uG versus ground
ENSMUSG00000020061,318.5535117529454,4.9180497516519495,Mybpc1,"myosin binding protein C, slow-type",6.9547943563627,4.9180497516519495,OSD-758 uG versus ground
ENSMUSG00000031097,243.21545667177816,4.911777488489403,Tnni2,"troponin I, skeletal, fast 2",6.24559594455515,4.911777488489403,OSD-758 uG versus ground
ENSMUSG00000013523,152.32882773321415,-4.889971419983358,Bcas1,brain enriched myelin associated protein 1,-2.59443193785148,4.889971419983358,OSD-758 uG versus ground
ENSMUSG00000006221,107.61612462427172,4.871144120774516,Hspb7,"heat shock protein family, member 7 (cardiovascular)",6.29229451344737,4.871144120774516,OSD-758 uG versus ground
ENSMUSG00000030730,3665.4084204051405,4.691524990698888,Atp2a1,"ATPase, Ca++ transporting, cardiac muscle, fast twitch 1",6.28477875606127,4.691524990698888,OSD-758 uG versus ground
ENSMUSG00000049134,291.5728196765599,4.6537947752374125,Nrap,nebulin-related anchoring protein,5.95077286006976,4.6537947752374125,OSD-758 uG versus ground
ENSMUSG00000018893,491.16335646062845,4.645378050573686,Mb,myoglobin,6.04460205596641,4.645378050573686,OSD-758 uG versus ground
ENSMUSG00000052229,12.337637161179984,-4.616070614900497,Gpr17,G protein-coupled receptor 17,-5.05335505348581,4.616070614900497,OSD-758 uG versus ground
ENSMUSG00000046160,39.31202338264715,-4.59865354361329,Olig1,oligodendrocyte transcription factor 1,-3.58224473741213,4.59865354361329,OSD-758 uG versus ground
ENSMUSG00000027077,17.633131452100297,4.597162021179984,Smtnl1,smoothelin-like 1,5.2393328830961,4.597162021179984,OSD-758 uG versus ground
ENSMUSG00000073375,34.25813936275984,4.5645984071772565,Lrrc30,leucine rich repeat containing 30,7.04869173818224,4.5645984071772565,OSD-758 uG versus ground
ENSMUSG00000044951,265.7272345670656,4.551093935198191,Mylk4,"myosin light chain kinase family, member 4",5.17332529255846,4.551093935198191,OSD-758 uG versus ground
ENSMUSG00000024471,162.47611023297736,4.534880407708181,Myot,myotilin,5.61675424015031,4.534880407708181,OSD-758 uG versus ground
ENSMUSG00000001508,18.648330364596895,4.5290806960072585,Sgca,"sarcoglycan, alpha (dystrophin-associated glycoprotein)",3.5968173792025,4.5290806960072585,OSD-758 uG versus ground
ENSMUSG00000036634,174.80595729561023,-4.50491160494866,Mag,myelin-associated glycoprotein,-0.44061255764923,4.50491160494866,OSD-758 uG versus ground
ENSMUSG00000052374,283.6973037960378,4.478346718081046,Actn2,actinin alpha 2,5.43076096427007,4.478346718081046,OSD-758 uG versus ground
ENSMUSG00000043795,21.43298410473099,4.429588751853934,Prr33,proline rich 33,4.56622949671858,4.429588751853934,OSD-758 uG versus ground
ENSMUSG00000066108,18.11793411718351,4.413219452550209,Muc5b,"mucin 5, subtype B, tracheobronchial",6.30208406834162,4.413219452550209,OSD-758 uG versus ground
ENSMUSG00000021622,235.3749720689858,4.378974522289363,Ckmt2,"creatine kinase, mitochondrial 2",6.94180542422134,4.378974522289363,OSD-758 uG versus ground
ENSMUSG00000037625,263.97538893368085,-4.340339761555733,Cldn11,claudin 11,-0.584589752171052,4.340339761555733,OSD-758 uG versus ground
ENSMUSG00000085569,11.525297175854206,4.2701543625588645,Gm12602,predicted gene 12602,4.58841480486157,4.2701543625588645,OSD-758 uG versus ground
ENSMUSG00000042895,45.32000638128019,4.253530987139753,Abra,actin-binding Rho activating protein,5.61311247528122,4.253530987139753,OSD-758 uG versus ground
ENSMUSG00000068697,78.28589790435969,4.25233394787793,Myoz1,myozenin 1,5.0536241355376,4.25233394787793,OSD-758 uG versus ground
ENSMUSG00000056328,956.8561296558931,4.154608646811485,Myh1,"myosin, heavy polypeptide 1, skeletal muscle, adult",6.70652245499593,4.154608646811485,OSD-758 uG versus ground
ENSMUSG00000027022,287.4665474838311,4.137905680391459,Xirp2|Gm1322,xin actin-binding repeat containing 2|predicted gene 1322,4.01047919202992,4.137905680391459,OSD-758 uG versus ground
ENSMUSG00000079243,59.798110455050754,4.1317039030854,Xirp1,xin actin-binding repeat containing 1,4.34138798825238,4.1317039030854,OSD-758 uG versus ground
ENSMUSG00000061723,297.2712356894646,4.124948019624245,Tnnt3,"troponin T3, skeletal, fast",6.1902839735746,4.124948019624245,OSD-758 uG versus ground
ENSMUSG00000079588,53.83594552390174,4.092247517922941,Tmem182,transmembrane protein 182,6.10303576123342,4.092247517922941,OSD-758 uG versus ground
ENSMUSG00000028464,603.0834698031929,4.075707093410765,Tpm2,"tropomyosin 2, beta",3.96442770470555,4.075707093410765,OSD-758 uG versus ground
ENSMUSG00000007877,204.06936065806966,4.073700951823658,Tcap,titin-cap,5.63462168376011,4.073700951823658,OSD-758 uG versus ground
ENSMUSG00000031972,1000.6238666568834,4.055621728250053,Acta1,"actin alpha 1, skeletal muscle",5.10746056557374,4.055621728250053,OSD-758 uG versus ground
ENSMUSG00000026686,12.87528957009801,4.032056008302911,Lmx1a,LIM homeobox transcription factor 1 alpha,6.37432352562231,4.032056008302911,OSD-758 uG versus ground
ENSMUSG00000030996,30.02038895764607,4.030259165398853,Art1,ADP-ribosyltransferase 1,4.29261916745039,4.030259165398853,OSD-758 uG versus ground
ENSMUSG00000022215,25.85147182047074,4.01666463770623,Fitm1,fat storage-inducing transmembrane protein 1,4.27762860740431,4.01666463770623,OSD-758 uG versus ground
ENSMUSG00000030592,759.3686739229379,4.015845842916413,Ryr1,"ryanodine receptor 1, skeletal muscle",3.76336249812637,4.015845842916413,OSD-758 uG versus ground
ENSMUSG00000038583,33.80882363410766,4.014591595562253,Pln,phospholamban,4.39585637410594,4.014591595562253,OSD-758 uG versus ground
ENSMUSG00000062077,20.737006743082034,4.009065237440653,Trim54,tripartite motif-containing 54,4.23154603809743,4.009065237440653,OSD-758 uG versus ground
ENSMUSG00000030399,629.294726164183,3.8887014085089446,Ckm,"creatine kinase, muscle",5.67597781333529,3.8887014085089446,OSD-758 uG versus ground
ENSMUSG00000027868,106.53544803155219,3.883254515222204,Tbx15,T-box 15,3.91644748938369,3.883254515222204,OSD-758 uG versus ground
ENSMUSG00000020475,97.3447279271215,3.858312707823816,Pgam2,phosphoglycerate mutase 2,4.03593068866822,3.858312707823816,OSD-758 uG versus ground
ENSMUSG00000049908,1195.0032093644304,3.822570827949596,Gja8,"gap junction protein, alpha 8",3.90465154871646,3.822570827949596,OSD-758 uG versus ground
ENSMUSG00000002500,32.8097737686268,3.798950231653461,Rpl3l,ribosomal protein L3-like,3.79384050881976,3.798950231653461,OSD-758 uG versus ground
ENSMUSG00000035296,19.72562909614253,3.7688657274114776,Sgcg,"sarcoglycan, gamma (dystrophin-associated glycoprotein)",3.17293620522844,3.7688657274114776,OSD-758 uG versus ground
ENSMUSG00000026208,374.61937779408754,3.7382829747828192,Des,desmin,3.7300140755486,3.7382829747828192,OSD-758 uG versus ground
ENSMUSG00000038239,73.29307759049574,3.715981098594306,Hrc,histidine rich calcium binding protein,4.63280406592224,3.715981098594306,OSD-758 uG versus ground
ENSMUSG00000019278,12.914003066953065,3.6968804727586315,Dpep1,dipeptidase 1,3.42971051073835,3.6968804727586315,OSD-758 uG versus ground
ENSMUSG00000051747,10989.771499817789,3.684801998322612,Ttn,titin,4.68205489263818,3.684801998322612,OSD-758 uG versus ground
ENSMUSG00000026950,1363.472599054148,3.6806107212648014,Neb,nebulin,4.54767249243559,3.6806107212648014,OSD-758 uG versus ground
ENSMUSG00000098973,926.0953346623013,-3.6700653985915754,Mir6236,microRNA 6236,0.368167964400144,3.6700653985915754,OSD-758 uG versus ground
ENSMUSG00000044938,60.860774384741624,3.6605531617417477,Klhl31,kelch-like 31,4.66771683069332,3.6605531617417477,OSD-758 uG versus ground
ENSMUSG00000038204,11.798939494638608,3.648141408171456,Asb10,ankyrin repeat and SOCS box-containing 10,3.67316630910223,3.648141408171456,OSD-758 uG versus ground
ENSMUSG00000015619,14.998266991091787,3.638859028521054,Gata3,GATA binding protein 3,4.16778035637011,3.638859028521054,OSD-758 uG versus ground
ENSMUSG00000041476,35.755819962534076,3.618814192804673,Smpx,"small muscle protein, X-linked",3.54179278576549,3.618814192804673,OSD-758 uG versus ground
ENSMUSG00000095213,17.02363170267928,3.6100809133592446,,,3.49681967361424,3.6100809133592446,OSD-758 uG versus ground
ENSMUSG00000074006,50.254080669900496,3.609738378617969,Omp,olfactory marker protein,3.62899013242689,3.609738378617969,OSD-758 uG versus ground
ENSMUSG00000119546,10.325363463995894,-3.6053673839011497,,,,3.6053673839011497,OSD-758 uG versus ground
ENSMUSG00000042254,60.22734509376274,3.5489889052402956,Cilp,"cartilage intermediate layer protein, nucleotide pyrophosphohydrolase",3.77739805273336,3.5489889052402956,OSD-758 uG versus ground
